,lat,lon,lat_mod,lon_mod,distance,side,in_range,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
6204,4145.4836,7041.0534,41.75806,-70.6842233333,-10.9786171665,1.0,1.0,2457947.15945,2017,7,12,15.0,49.0,36.3,1093776.3,153.7,1.2,1.0158,290.0,1.1,0.0
6205,4145.4835,7041.0533,41.7580583333,-70.6842216667,-10.8201074575,1.0,1.0,2457947.15946,2017,7,12,15.0,49.0,37.3,1093777.3,152.0,1.4,1.0158,302.1,0.9,0.0
6206,4145.4834,7041.0533,41.7580566667,-70.6842216667,-10.8019880577,1.0,1.0,2457947.15947,2017,7,12,15.0,49.0,38.3,1093778.3,151.4,1.2,1.0158,323.5,0.7,0.0
6207,4145.4833,7041.0533,41.758055,-70.6842216667,-10.7870246295,1.0,1.0,2457947.15948,2017,7,12,15.0,49.0,39.3,1093779.3,145.6,1.2,1.0158,318.7,0.7,0.0
6208,4145.4832,7041.0532,41.7580533333,-70.68422,-10.6371537329,1.0,1.0,2457947.15949,2017,7,12,15.0,49.0,40.3,1093780.3,138.6,1.2,1.0158,325.7,1.0,0.0
6209,4145.4831,7041.0532,41.7580516667,-70.68422,-10.6284270393,1.0,1.0,2457947.15951,2017,7,12,15.0,49.0,41.3,1093781.3,134.7,1.2,1.0158,323.6,0.9,0.0
6210,4145.483,7041.0532,41.75805,-70.68422,-10.6229288276,1.0,1.0,2457947.15952,2017,7,12,15.0,49.0,42.3,1093782.3,135.4,1.2,1.0158,334.1,0.9,0.0
6211,4145.4829,7041.0531,41.7580483333,-70.6842183333,-10.4823759109,1.0,1.0,2457947.15953,2017,7,12,15.0,49.0,43.3,1093783.3,132.4,1.4,1.0158,335.0,0.9,0.0
6212,4145.4827,7041.0531,41.758045,-70.6842183333,-10.4876205333,1.0,1.0,2457947.15954,2017,7,12,15.0,49.0,44.3,1093784.3,133.8,1.4,1.0158,322.3,0.8,0.0
6213,4145.4826,7041.0531,41.7580433333,-70.6842183333,-10.4951548316,1.0,1.0,2457947.15955,2017,7,12,15.0,49.0,45.3,1093785.3,134.7,1.4,1.0159,323.9,0.8,0.0
6214,4145.4825,7041.0531,41.7580416667,-70.6842183333,-10.5059554151,1.0,1.0,2457947.15956,2017,7,12,15.0,49.0,46.3,1093786.3,134.6,1.4,1.0159,312.8,0.8,0.0
6215,4145.4823,7041.0531,41.7580383333,-70.6842183333,-10.5373122253,1.0,1.0,2457947.15958,2017,7,12,15.0,49.0,47.3,1093787.3,135.6,1.4,1.016,316.3,0.8,0.0
6216,4145.4821,7041.0531,41.758035,-70.6842183333,-10.5815751994,1.0,1.0,2457947.15959,2017,7,12,15.0,49.0,48.3,1093788.3,136.7,1.4,1.016,319.5,0.8,0.0
6217,4145.4819,7041.053,41.7580316667,-70.6842166667,-10.502352072,1.0,1.0,2457947.1596,2017,7,12,15.0,49.0,49.3,1093789.3,136.4,1.6,1.016,329.8,0.9,0.0
6218,4145.4817,7041.053,41.7580283333,-70.6842166667,-10.5727978178,1.0,1.0,2457947.15961,2017,7,12,15.0,49.0,50.3,1093790.3,135.7,1.6,1.0159,347.6,0.5,0.0
6219,4145.4815,7041.053,41.758025,-70.6842166667,-10.6556859641,1.0,1.0,2457947.15962,2017,7,12,15.0,49.0,51.3,1093791.3,136.9,1.6,1.016,6.4,0.6,0.0
6220,4145.4814,7041.053,41.7580233333,-70.6842166667,-10.701707286,1.0,1.0,2457947.15963,2017,7,12,15.0,49.0,52.3,1093792.3,137.6,1.6,1.016,357.5,0.8,0.0
6221,4145.4812,7041.053,41.75802,-70.6842166667,-10.8027094301,1.0,1.0,2457947.15964,2017,7,12,15.0,49.0,53.3,1093793.3,138.8,1.6,1.016,1.8,0.6,0.0
6222,4145.4811,7041.053,41.7580183333,-70.6842166667,-10.857606908,1.0,1.0,2457947.15966,2017,7,12,15.0,49.0,54.3,1093794.3,138.6,1.6,1.016,7.7,0.5,0.0
6223,4145.4809,7041.0529,41.758015,-70.684215,-10.8457464014,1.0,1.0,2457947.15967,2017,7,12,15.0,49.0,55.3,1093795.3,141.6,1.6,1.016,5.2,0.5,0.0
6224,4145.4808,7041.0529,41.7580133333,-70.684215,-10.909881435,1.0,1.0,2457947.15968,2017,7,12,15.0,49.0,56.3,1093796.3,140.9,1.6,1.0159,358.2,0.5,0.0
6225,4145.4806,7041.0529,41.75801,-70.684215,-11.0463708986,1.0,1.0,2457947.15969,2017,7,12,15.0,49.0,57.3,1093797.3,140.3,1.6,1.0161,352.5,0.5,0.0
6226,4145.4805,7041.0529,41.7580083333,-70.684215,-11.1186244297,1.0,1.0,2457947.1597,2017,7,12,15.0,49.0,58.3,1093798.3,148.3,1.6,1.0161,5.5,0.5,0.0
6227,4145.4803,7041.0528,41.758005,-70.6842133333,-11.1458265152,1.0,1.0,2457947.15971,2017,7,12,15.0,49.0,59.3,1093799.3,145.1,1.8,1.0161,17.5,0.4,0.0
6228,4145.4802,7041.0528,41.7580033333,-70.6842133333,-11.2266267898,1.0,1.0,2457947.15973,2017,7,12,15.0,50.0,0.3,1093800.3,143.2,2.0,1.0161,343.8,0.4,0.0
6229,4145.4798,7041.0525,41.7579966667,-70.6842083333,-11.2149049524,1.0,1.0,2457947.15974,2017,7,12,15.0,50.0,1.3,1093801.3,145.4,2.5,1.0161,347.4,0.4,0.0
6230,4145.479,7041.0521,41.7579833333,-70.6842016667,-11.5989997883,1.0,1.0,2457947.15975,2017,7,12,15.0,50.0,2.3,1093802.3,150.3,3.1,1.0161,354.5,0.8,0.0
6231,4145.4781,7041.0516,41.7579683333,-70.6841933333,-12.2154385697,1.0,1.0,2457947.15976,2017,7,12,15.0,50.0,3.3,1093803.3,149.6,3.1,1.0162,350.0,0.8,0.0
6232,4145.4769,7041.0509,41.7579483333,-70.6841816667,-13.3510406642,1.0,1.0,2457947.15977,2017,7,12,15.0,50.0,4.3,1093804.3,149.6,3.3,1.0161,344.3,1.0,0.0
6233,4145.4755,7041.0503,41.757925,-70.6841716667,-15.1944787688,1.0,1.0,2457947.15978,2017,7,12,15.0,50.0,5.3,1093805.3,150.7,3.3,1.0161,351.9,1.0,0.0
6234,4145.4743,7041.0498,41.757905,-70.6841633333,-16.9714027938,1.0,1.0,2457947.1598,2017,7,12,15.0,50.0,6.3,1093806.3,150.1,2.9,1.0159,354.1,1.0,0.0
6235,4145.4731,7041.0493,41.757885,-70.684155,-18.8689875556,1.0,1.0,2457947.15981,2017,7,12,15.0,50.0,7.3,1093807.3,150.5,2.7,1.0161,344.4,1.0,0.0
6236,4145.4715,7041.0483,41.7578583333,-70.6841383333,-21.4440180754,1.0,1.0,2457947.15982,2017,7,12,15.0,50.0,8.3,1093808.3,146.3,2.7,1.0159,333.5,1.3,0.0
6237,4145.471,7041.0479,41.75785,-70.6841316667,-22.2680806066,1.0,1.0,2457947.15983,2017,7,12,15.0,50.0,9.3,1093809.3,145.8,2.4,1.016,336.5,1.2,0.0
6238,4145.4698,7041.0473,41.75783,-70.6841216667,-24.3727256498,1.0,1.0,2457947.15984,2017,7,12,15.0,50.0,10.3,1093810.3,144.1,2.4,1.016,338.1,1.1,0.0
6239,4145.4689,7041.0467,41.757815,-70.6841116667,-25.9678732173,1.0,1.0,2457947.15985,2017,7,12,15.0,50.0,11.3,1093811.3,144.0,2.2,1.0159,343.0,1.3,0.0
6240,4145.4687,7041.0462,41.7578116667,-70.6841033333,-26.3041315962,1.0,1.0,2457947.15986,2017,7,12,15.0,50.0,12.3,1093812.3,142.1,2.0,1.0159,347.5,1.5,0.0
6241,4145.4676,7041.0455,41.7577933333,-70.6840916667,28.3265443654,0.0,1.0,2457947.15988,2017,7,12,15.0,50.0,13.3,1093813.3,143.8,2.0,1.0157,9.1,1.7,0.0
6242,4145.4674,7041.0452,41.75779,-70.6840866667,28.7007087496,0.0,1.0,2457947.15989,2017,7,12,15.0,50.0,14.3,1093814.3,137.2,1.8,1.0158,9.3,1.5,0.0
6243,4145.4672,7041.0448,41.7577866667,-70.68408,29.0851109082,0.0,1.0,2457947.1599,2017,7,12,15.0,50.0,15.3,1093815.3,136.7,1.8,1.0159,3.0,2.0,0.0
6244,4145.4665,7041.0442,41.757775,-70.68407,30.4205620152,0.0,1.0,2457947.15991,2017,7,12,15.0,50.0,16.3,1093816.3,134.0,1.6,1.0158,1.2,2.0,0.0
6245,4145.4661,7041.0439,41.7577683333,-70.684065,31.187843011,0.0,1.0,2457947.15992,2017,7,12,15.0,50.0,17.3,1093817.3,135.7,1.4,1.0158,21.6,2.4,0.0
6246,4145.466,7041.0438,41.7577666667,-70.6840633333,31.3829282011,0.0,1.0,2457947.15993,2017,7,12,15.0,50.0,18.3,1093818.3,134.6,1.2,1.0159,17.6,2.3,0.0
6247,4145.4655,7041.0436,41.7577583333,-70.68406,32.3287931636,0.0,1.0,2457947.15995,2017,7,12,15.0,50.0,19.3,1093819.3,137.4,1.2,1.0159,22.1,1.9,0.0
6248,4145.4655,7041.0437,41.7577583333,-70.6840616667,32.3177293714,0.0,1.0,2457947.15996,2017,7,12,15.0,50.0,20.3,1093820.3,142.9,1.1,1.016,13.8,1.6,0.0
6249,4145.4654,7041.0438,41.7577566667,-70.6840633333,32.4921365486,0.0,1.0,2457947.15997,2017,7,12,15.0,50.0,21.3,1093821.3,133.2,0.7,1.0159,23.6,1.6,0.0
6250,4145.4654,7041.0436,41.7577566667,-70.68406,32.5135534972,0.0,1.0,2457947.15998,2017,7,12,15.0,50.0,22.3,1093822.3,128.4,0.7,1.016,29.4,2.0,0.0
6251,4145.4653,7041.0434,41.757755,-70.6840566667,32.7219407048,0.0,1.0,2457947.15999,2017,7,12,15.0,50.0,23.3,1093823.3,122.6,0.7,1.016,3.9,1.9,0.0
6252,4145.4651,7041.0432,41.7577516667,-70.6840533333,33.1168818942,0.0,1.0,2457947.16,2017,7,12,15.0,50.0,24.3,1093824.3,104.3,0.7,1.016,10.4,1.5,0.0
6253,4145.4647,7041.0431,41.757745,-70.6840516667,33.8683873105,0.0,1.0,2457947.16002,2017,7,12,15.0,50.0,25.3,1093825.3,101.9,0.7,1.0159,5.9,1.1,0.0
6254,4145.4646,7041.0431,41.7577433333,-70.6840516667,34.0528680548,0.0,1.0,2457947.16003,2017,7,12,15.0,50.0,26.3,1093826.3,99.7,0.9,1.016,355.3,1.0,0.0
6255,4145.4647,7041.043,41.757745,-70.68405,33.8823314176,0.0,1.0,2457947.16004,2017,7,12,15.0,50.0,27.3,1093827.3,97.6,0.9,1.016,7.5,0.9,0.0
6256,4145.4649,7041.0429,41.7577483333,-70.6840483333,33.5282153894,0.0,1.0,2457947.16005,2017,7,12,15.0,50.0,28.3,1093828.3,95.3,0.9,1.0159,134.7,0.4,0.0
6257,4145.465,7041.0428,41.75775,-70.6840466667,33.3592338593,0.0,1.0,2457947.16006,2017,7,12,15.0,50.0,29.3,1093829.3,92.5,0.9,1.016,129.1,0.4,0.0
6258,4145.4649,7041.0427,41.7577483333,-70.684045,33.5592299253,0.0,1.0,2457947.16007,2017,7,12,15.0,50.0,30.3,1093830.3,90.1,0.7,1.0158,41.4,0.9,0.0
6259,4145.4649,7041.0427,41.7577483333,-70.684045,33.5592299253,0.0,1.0,2457947.16008,2017,7,12,15.0,50.0,31.3,1093831.3,97.0,0.5,1.016,53.1,1.1,0.0
6260,4145.465,7041.0426,41.75775,-70.6840433333,33.3915508087,0.0,1.0,2457947.1601,2017,7,12,15.0,50.0,32.3,1093832.3,86.7,0.5,1.016,51.9,1.1,0.0
6261,4145.465,7041.0426,41.75775,-70.6840433333,33.3915508087,0.0,1.0,2457947.16011,2017,7,12,15.0,50.0,33.3,1093833.3,81.4,0.5,1.0159,52.5,1.1,0.0
6262,4145.465,7041.0425,41.75775,-70.6840416667,33.4085562114,0.0,1.0,2457947.16012,2017,7,12,15.0,50.0,34.3,1093834.3,73.3,0.7,1.0161,43.6,1.0,0.0
6263,4145.465,7041.0423,41.75775,-70.6840383333,33.4442565665,0.0,1.0,2457947.16013,2017,7,12,15.0,50.0,35.3,1093835.3,72.4,0.9,1.0161,97.9,1.2,0.0
6264,4145.465,7041.0422,41.75775,-70.6840366667,33.4629497162,0.0,1.0,2457947.16014,2017,7,12,15.0,50.0,36.3,1093836.3,73.9,0.9,1.0161,80.3,1.0,0.0
6265,4145.4651,7041.0421,41.7577516667,-70.684035,33.2986896001,0.0,1.0,2457947.16015,2017,7,12,15.0,50.0,37.3,1093837.3,74.1,0.9,1.0162,76.0,0.8,0.0
6266,4145.465,7041.042,41.75775,-70.6840333333,33.5020172569,0.0,1.0,2457947.16017,2017,7,12,15.0,50.0,38.3,1093838.3,74.6,0.9,1.0161,92.5,1.0,0.0
6267,4145.465,7041.0419,41.75775,-70.6840316667,33.5223896884,0.0,1.0,2457947.16018,2017,7,12,15.0,50.0,39.3,1093839.3,75.7,0.9,1.016,92.8,1.0,0.0
6268,4145.4649,7041.0418,41.7577483333,-70.68403,33.7265217793,0.0,1.0,2457947.16019,2017,7,12,15.0,50.0,40.3,1093840.3,75.4,0.9,1.0161,76.2,0.5,0.0
6269,4145.4649,7041.0417,41.7577483333,-70.6840283333,33.7478920427,0.0,1.0,2457947.1602,2017,7,12,15.0,50.0,41.3,1093841.3,76.1,1.1,1.016,67.7,0.5,0.0
6270,4145.4648,7041.0416,41.7577466667,-70.6840266667,33.952807069,0.0,1.0,2457947.16021,2017,7,12,15.0,50.0,42.3,1093842.3,78.1,1.1,1.016,25.1,0.4,0.0
6271,4145.4647,7041.0415,41.757745,-70.684025,34.1580587885,0.0,1.0,2457947.16022,2017,7,12,15.0,50.0,43.3,1093843.3,76.8,1.1,1.0159,64.2,0.4,0.0
6272,4145.4647,7041.0414,41.757745,-70.6840233333,34.18083776,0.0,1.0,2457947.16023,2017,7,12,15.0,50.0,44.3,1093844.3,77.9,1.1,1.016,96.4,0.6,0.0
6273,4145.4647,7041.0413,41.757745,-70.6840216667,34.2041606776,0.0,1.0,2457947.16025,2017,7,12,15.0,50.0,45.3,1093845.3,78.1,1.2,1.0161,95.3,0.9,0.0
6274,4145.4647,7041.0411,41.757745,-70.6840183333,34.2524338806,0.0,1.0,2457947.16026,2017,7,12,15.0,50.0,46.3,1093846.3,78.1,1.2,1.016,71.2,0.8,0.0
6275,4145.4646,7041.041,41.7577433333,-70.6840166667,34.4596731357,0.0,1.0,2457947.16027,2017,7,12,15.0,50.0,47.3,1093847.3,78.9,1.2,1.016,82.4,0.6,0.0
6276,4145.4646,7041.0409,41.7577433333,-70.684015,34.4850257642,0.0,1.0,2457947.16028,2017,7,12,15.0,50.0,48.3,1093848.3,81.9,1.2,1.0159,85.1,0.6,0.0
6277,4145.4645,7041.0407,41.7577416667,-70.6840116667,34.719252623,0.0,1.0,2457947.16029,2017,7,12,15.0,50.0,49.3,1093849.3,83.1,1.1,1.0159,9.5,0.6,0.0
6278,4145.4645,7041.0405,41.7577416667,-70.6840083333,34.7734107737,0.0,1.0,2457947.1603,2017,7,12,15.0,50.0,50.3,1093850.3,82.8,1.2,1.0159,350.8,1.1,0.0
6279,4145.4645,7041.0402,41.7577416667,-70.6840033333,34.8586050694,0.0,1.0,2457947.16032,2017,7,12,15.0,50.0,51.3,1093851.3,83.1,1.2,1.0157,6.3,1.1,0.0
6280,4145.4644,7041.0401,41.75774,-70.6840016667,35.0691301926,0.0,1.0,2457947.16033,2017,7,12,15.0,50.0,52.3,1093852.3,85.0,1.2,1.0158,13.5,1.2,0.0
6281,4145.4644,7041.04,41.75774,-70.684,35.0989466095,0.0,1.0,2457947.16034,2017,7,12,15.0,50.0,53.3,1093853.3,85.6,1.2,1.0158,54.5,1.3,0.0
6282,4145.4644,7041.0398,41.75774,-70.6839966667,35.1601353532,0.0,1.0,2457947.16035,2017,7,12,15.0,50.0,54.3,1093854.3,82.4,1.4,1.0157,88.6,1.1,0.0
6283,4145.4644,7041.0397,41.75774,-70.683995,35.1915049751,0.0,1.0,2457947.16036,2017,7,12,15.0,50.0,55.3,1093855.3,87.0,1.2,1.0157,104.9,1.3,0.0
6284,4145.4644,7041.0395,41.75774,-70.6839916667,35.2557878203,0.0,1.0,2457947.16037,2017,7,12,15.0,50.0,56.3,1093856.3,85.8,1.2,1.0157,85.6,1.6,0.0
6285,4145.4644,7041.0393,41.75774,-70.6839883333,35.3221193998,0.0,1.0,2457947.16039,2017,7,12,15.0,50.0,57.3,1093857.3,97.8,1.2,1.0157,88.5,1.2,0.0
6286,4145.4644,7041.0392,41.75774,-70.6839866667,35.3560498754,0.0,1.0,2457947.1604,2017,7,12,15.0,50.0,58.3,1093858.3,95.8,1.4,1.0156,69.6,1.1,0.0
6287,4145.4644,7041.039,41.75774,-70.6839833333,35.4254328741,0.0,1.0,2457947.16041,2017,7,12,15.0,50.0,59.3,1093859.3,98.9,1.2,1.0156,59.1,0.8,0.0
6288,4145.4644,7041.0389,41.75774,-70.6839816667,35.4608824189,0.0,1.0,2457947.16042,2017,7,12,15.0,51.0,0.3,1093860.3,95.9,1.2,1.0157,47.4,0.7,0.0
6289,4145.4644,7041.0388,41.75774,-70.68398,35.4968353161,0.0,1.0,2457947.16043,2017,7,12,15.0,51.0,1.3,1093861.3,95.5,1.2,1.0156,24.2,0.6,0.0
6290,4145.4644,7041.0387,41.75774,-70.6839783333,35.5332900377,0.0,1.0,2457947.16044,2017,7,12,15.0,51.0,2.3,1093862.3,93.6,1.4,1.0156,56.0,0.4,0.0
6291,4145.4644,7041.0386,41.75774,-70.6839766667,35.5702450407,0.0,1.0,2457947.16045,2017,7,12,15.0,51.0,3.3,1093863.3,89.6,1.4,1.0156,45.6,0.5,0.0
6292,4145.4644,7041.0385,41.75774,-70.683975,35.6076987673,0.0,1.0,2457947.16047,2017,7,12,15.0,51.0,4.3,1093864.3,86.8,1.4,1.0156,49.8,1.2,0.0
6293,4145.4644,7041.0383,41.75774,-70.6839716667,35.6840960902,0.0,1.0,2457947.16048,2017,7,12,15.0,51.0,5.3,1093865.3,85.1,1.4,1.0157,102.9,1.1,0.0
6294,4145.4644,7041.0382,41.75774,-70.68397,35.7230364994,0.0,1.0,2457947.16049,2017,7,12,15.0,51.0,6.3,1093866.3,84.8,1.4,1.0156,103.4,0.8,0.0
6295,4145.4644,7041.0381,41.75774,-70.6839683333,35.7624692606,0.0,1.0,2457947.1605,2017,7,12,15.0,51.0,7.3,1093867.3,84.4,1.4,1.0156,74.7,0.5,0.0
6296,4145.4644,7041.038,41.75774,-70.6839666667,35.8023927475,0.0,1.0,2457947.16051,2017,7,12,15.0,51.0,8.3,1093868.3,86.2,1.4,1.0156,47.4,0.3,0.0
6297,4145.4644,7041.0378,41.75774,-70.6839633333,35.8837053238,0.0,1.0,2457947.16052,2017,7,12,15.0,51.0,9.3,1093869.3,86.6,1.2,1.0157,62.9,0.6,0.0
6298,4145.4644,7041.0377,41.75774,-70.6839616667,35.925091097,0.0,1.0,2457947.16054,2017,7,12,15.0,51.0,10.3,1093870.3,85.8,1.1,1.0156,36.2,0.6,0.0
6299,4145.4644,7041.0376,41.75774,-70.68396,35.9669609607,0.0,1.0,2457947.16055,2017,7,12,15.0,51.0,11.3,1093871.3,87.8,0.9,1.0156,40.5,0.7,0.0
6300,4145.4645,7041.0374,41.7577416667,-70.6839566667,35.8760311507,0.0,1.0,2457947.16056,2017,7,12,15.0,51.0,12.3,1093872.3,93.4,0.3,1.0156,64.9,1.4,0.0
6301,4145.4644,7041.0372,41.75774,-70.6839533333,36.1392473855,0.0,1.0,2457947.16057,2017,7,12,15.0,51.0,13.3,1093873.3,99.6,0.1,1.0157,65.0,1.3,0.0
6302,4145.4644,7041.037,41.75774,-70.68395,36.2282507096,0.0,1.0,2457947.16058,2017,7,12,15.0,51.0,14.3,1093874.3,63.9,0.0,1.0155,72.3,1.1,0.0
6303,4145.4644,7041.0369,41.75774,-70.6839483333,36.2734613083,0.0,1.0,2457947.16059,2017,7,12,15.0,51.0,15.3,1093875.3,40.7,0.1,1.0156,71.4,0.8,0.0
6304,4145.4643,7041.0368,41.7577383333,-70.6839466667,36.4940605773,0.0,1.0,2457947.16061,2017,7,12,15.0,51.0,16.3,1093876.3,18.8,0.1,1.0155,54.8,0.6,0.0
6305,4145.4643,7041.0367,41.7577383333,-70.683945,36.5399890415,0.0,1.0,2457947.16062,2017,7,12,15.0,51.0,17.3,1093877.3,25.5,0.1,1.0155,32.5,0.5,0.0
6306,4145.4643,7041.0366,41.7577383333,-70.6839433333,36.586382559,0.0,1.0,2457947.16063,2017,7,12,15.0,51.0,18.3,1093878.3,8.6,0.1,1.0155,52.4,0.6,0.0
6307,4145.4643,7041.0365,41.7577383333,-70.6839416667,36.6332393638,0.0,1.0,2457947.16064,2017,7,12,15.0,51.0,19.3,1093879.3,337.3,0.1,1.0154,46.2,0.5,0.0
6308,4145.4643,7041.0365,41.7577383333,-70.6839416667,36.6332393638,0.0,1.0,2457947.16065,2017,7,12,15.0,51.0,20.3,1093880.3,341.5,0.1,1.0154,83.0,0.7,0.0
6309,4145.4643,7041.0364,41.7577383333,-70.68394,36.6805576798,0.0,1.0,2457947.16066,2017,7,12,15.0,51.0,21.3,1093881.3,355.3,0.1,1.0154,88.3,0.8,0.0
6310,4145.4643,7041.0364,41.7577383333,-70.68394,36.6805576798,0.0,1.0,2457947.16067,2017,7,12,15.0,51.0,22.3,1093882.3,356.2,0.1,1.0155,85.3,0.6,0.0
6311,4145.4643,7041.0363,41.7577383333,-70.6839383333,36.7283357244,0.0,1.0,2457947.16069,2017,7,12,15.0,51.0,23.3,1093883.3,346.9,0.1,1.0155,95.3,0.8,0.0
6312,4145.4643,7041.0363,41.7577383333,-70.6839383333,36.7283357244,0.0,1.0,2457947.1607,2017,7,12,15.0,51.0,24.3,1093884.3,349.3,0.1,1.0154,87.4,0.5,0.0
6313,4145.4643,7041.0362,41.7577383333,-70.6839366667,36.7765717042,0.0,1.0,2457947.16071,2017,7,12,15.0,51.0,25.3,1093885.3,353.5,0.1,1.0153,106.9,0.6,0.0
6314,4145.4644,7041.0362,41.75774,-70.6839366667,36.6030033923,0.0,1.0,2457947.16072,2017,7,12,15.0,51.0,26.3,1093886.3,312.5,0.1,1.0155,98.8,0.4,0.0
6315,4145.4644,7041.0361,41.75774,-70.683935,36.6519260942,0.0,1.0,2457947.16073,2017,7,12,15.0,51.0,27.3,1093887.3,320.4,0.1,1.0155,122.2,0.5,0.0
6316,4145.4644,7041.036,41.75774,-70.6839333333,36.7013046553,0.0,1.0,2457947.16074,2017,7,12,15.0,51.0,28.3,1093888.3,318.3,0.1,1.0154,130.8,0.6,0.0
6317,4145.4644,7041.0359,41.75774,-70.6839316667,36.7511372382,0.0,1.0,2457947.16076,2017,7,12,15.0,51.0,29.3,1093889.3,337.0,0.1,1.0155,136.2,0.5,0.0
6318,4145.4644,7041.0358,41.75774,-70.68393,36.8014219981,0.0,1.0,2457947.16077,2017,7,12,15.0,51.0,30.3,1093890.3,353.9,0.1,1.0155,152.2,0.5,0.0
6319,4145.4644,7041.0357,41.75774,-70.6839283333,36.8521570851,0.0,1.0,2457947.16078,2017,7,12,15.0,51.0,31.3,1093891.3,340.3,0.1,1.0155,139.9,0.6,0.0
6320,4145.4645,7041.0355,41.7577416667,-70.683925,36.783178642,0.0,1.0,2457947.16079,2017,7,12,15.0,51.0,32.3,1093892.3,335.9,0.1,1.0155,136.4,0.9,0.0
6321,4145.4645,7041.0354,41.7577416667,-70.6839233333,36.8354964043,0.0,1.0,2457947.1608,2017,7,12,15.0,51.0,33.3,1093893.3,327.8,0.1,1.0155,132.4,1.1,0.0
6322,4145.4646,7041.0353,41.7577433333,-70.6839216667,36.7170900979,0.0,1.0,2457947.16081,2017,7,12,15.0,51.0,34.3,1093894.3,335.8,0.1,1.0154,132.3,1.7,0.0
6323,4145.4646,7041.0352,41.7577433333,-70.68392,36.7705420862,0.0,1.0,2457947.16083,2017,7,12,15.0,51.0,35.3,1093895.3,347.5,0.1,1.0155,117.3,2.4,0.0
6324,4145.4646,7041.0351,41.7577433333,-70.6839183333,36.8244358171,0.0,1.0,2457947.16084,2017,7,12,15.0,51.0,36.3,1093896.3,338.8,0.1,1.0155,125.2,2.1,0.0
6325,4145.4646,7041.0351,41.7577433333,-70.6839183333,36.8244358171,0.0,1.0,2457947.16085,2017,7,12,15.0,51.0,37.3,1093897.3,340.3,0.1,1.0154,125.8,2.3,0.0
6326,4145.4646,7041.035,41.7577433333,-70.6839166667,36.8787693551,0.0,1.0,2457947.16086,2017,7,12,15.0,51.0,38.3,1093898.3,348.1,0.1,1.0155,127.2,2.3,0.0
6327,4145.4646,7041.0349,41.7577433333,-70.683915,36.9335407576,0.0,1.0,2457947.16087,2017,7,12,15.0,51.0,39.3,1093899.3,14.6,0.1,1.0155,127.4,2.4,0.0
6328,4145.4646,7041.0349,41.7577433333,-70.683915,36.9335407576,0.0,1.0,2457947.16088,2017,7,12,15.0,51.0,40.3,1093900.3,16.1,0.1,1.0155,100.6,1.9,0.0
6329,4145.4646,7041.0348,41.7577433333,-70.6839133333,36.9887480808,0.0,1.0,2457947.16089,2017,7,12,15.0,51.0,41.3,1093901.3,353.7,0.1,1.0155,94.5,1.6,0.0
6330,4145.4646,7041.0347,41.7577433333,-70.6839116667,37.0443893751,0.0,1.0,2457947.16091,2017,7,12,15.0,51.0,42.3,1093902.3,302.4,0.1,1.0155,101.0,1.1,0.0
6331,4145.4645,7041.0347,41.7577416667,-70.6839116667,37.2140522807,0.0,1.0,2457947.16092,2017,7,12,15.0,51.0,43.3,1093903.3,257.9,0.1,1.0154,78.8,0.8,0.0
6332,4145.4645,7041.0346,41.7577416667,-70.68391,37.2698703346,0.0,1.0,2457947.16093,2017,7,12,15.0,51.0,44.3,1093904.3,266.0,0.0,1.0153,48.0,0.7,0.0
6333,4145.4645,7041.0345,41.7577416667,-70.6839083333,37.3261172672,0.0,1.0,2457947.16094,2017,7,12,15.0,51.0,45.3,1093905.3,278.8,0.0,1.0153,60.5,0.9,0.0
6334,4145.4645,7041.0344,41.7577416667,-70.6839066667,37.3827911433,0.0,1.0,2457947.16095,2017,7,12,15.0,51.0,46.3,1093906.3,43.7,0.0,1.0154,59.6,0.7,0.0
6335,4145.4645,7041.0342,41.7577416667,-70.6839033333,37.4974119672,0.0,1.0,2457947.16096,2017,7,12,15.0,51.0,47.3,1093907.3,80.5,0.0,1.0153,38.3,0.5,0.0
6336,4145.4645,7041.0341,41.7577416667,-70.6839016667,37.555355029,0.0,1.0,2457947.16098,2017,7,12,15.0,51.0,48.3,1093908.3,76.7,0.0,1.0153,21.0,0.9,0.0
6337,4145.4645,7041.034,41.7577416667,-70.6839,37.6137172644,0.0,1.0,2457947.16099,2017,7,12,15.0,51.0,49.3,1093909.3,46.0,0.0,1.0153,26.8,1.3,0.0
6338,4145.4645,7041.0339,41.7577416667,-70.6838983333,37.6724967234,0.0,1.0,2457947.161,2017,7,12,15.0,51.0,50.3,1093910.3,44.5,0.0,1.0152,46.8,1.1,0.0
6339,4145.4645,7041.0338,41.7577416667,-70.6838966667,37.7316914575,0.0,1.0,2457947.16101,2017,7,12,15.0,51.0,51.3,1093911.3,31.8,0.0,1.0152,37.6,1.1,0.0
6340,4145.4646,7041.0337,41.7577433333,-70.683895,37.6242397251,0.0,1.0,2457947.16102,2017,7,12,15.0,51.0,52.3,1093912.3,13.5,0.0,1.0152,26.3,1.3,0.0
6341,4145.4646,7041.0337,41.7577433333,-70.683895,37.6242397251,0.0,1.0,2457947.16103,2017,7,12,15.0,51.0,53.3,1093913.3,351.7,0.0,1.0152,40.6,1.2,0.0
