,Julian_Date,SweepGas_Press_Avg,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
66760,2457947.20274,2360,2017,7,12,16.0,51.0,57.0,1097517.0
66761,2457947.20275,2358,2017,7,12,16.0,51.0,58.0,1097518.0
66762,2457947.20277,2360,2017,7,12,16.0,51.0,59.0,1097519.0
66763,2457947.20278,2358,2017,7,12,16.0,52.0,0.0,1097520.0
66764,2457947.20279,2356,2017,7,12,16.0,52.0,1.0,1097521.0
66765,2457947.2028,2356,2017,7,12,16.0,52.0,2.0,1097522.0
66766,2457947.20281,2358,2017,7,12,16.0,52.0,3.0,1097523.0
66767,2457947.20282,2362,2017,7,12,16.0,52.0,4.0,1097524.0
66768,2457947.20284,2358,2017,7,12,16.0,52.0,5.0,1097525.0
66769,2457947.20285,2359,2017,7,12,16.0,52.0,6.0,1097526.0
66770,2457947.20286,2361,2017,7,12,16.0,52.0,7.0,1097527.0
66771,2457947.20287,2362,2017,7,12,16.0,52.0,8.0,1097528.0
66772,2457947.20288,2358,2017,7,12,16.0,52.0,9.0,1097529.0
66773,2457947.20289,2356,2017,7,12,16.0,52.0,10.0,1097530.0
66774,2457947.20291,2359,2017,7,12,16.0,52.0,11.0,1097531.0
66775,2457947.20292,2358,2017,7,12,16.0,52.0,12.0,1097532.0
66776,2457947.20293,2356,2017,7,12,16.0,52.0,13.0,1097533.0
66777,2457947.20294,2356,2017,7,12,16.0,52.0,14.0,1097534.0
66778,2457947.20295,2361,2017,7,12,16.0,52.0,15.0,1097535.0
66779,2457947.20296,2361,2017,7,12,16.0,52.0,16.0,1097536.0
66780,2457947.20297,2359,2017,7,12,16.0,52.0,17.0,1097537.0
66781,2457947.20299,2358,2017,7,12,16.0,52.0,18.0,1097538.0
66782,2457947.203,2362,2017,7,12,16.0,52.0,19.0,1097539.0
66783,2457947.20301,2360,2017,7,12,16.0,52.0,20.0,1097540.0
66784,2457947.20302,2356,2017,7,12,16.0,52.0,21.0,1097541.0
66785,2457947.20303,2355,2017,7,12,16.0,52.0,22.0,1097542.0
66786,2457947.20304,2359,2017,7,12,16.0,52.0,23.0,1097543.0
66787,2457947.20306,2360,2017,7,12,16.0,52.0,24.0,1097544.0
66788,2457947.20307,2356,2017,7,12,16.0,52.0,25.0,1097545.0
66789,2457947.20308,2360,2017,7,12,16.0,52.0,26.0,1097546.0
66790,2457947.20309,2362,2017,7,12,16.0,52.0,27.0,1097547.0
66791,2457947.2031,2360,2017,7,12,16.0,52.0,28.0,1097548.0
66792,2457947.20311,2358,2017,7,12,16.0,52.0,29.0,1097549.0
66793,2457947.20312,2360,2017,7,12,16.0,52.0,30.0,1097550.0
66794,2457947.20314,2362,2017,7,12,16.0,52.0,31.0,1097551.0
66795,2457947.20315,2357,2017,7,12,16.0,52.0,32.0,1097552.0
66796,2457947.20316,2356,2017,7,12,16.0,52.0,33.0,1097553.0
66797,2457947.20317,2357,2017,7,12,16.0,52.0,34.0,1097554.0
66798,2457947.20318,2360,2017,7,12,16.0,52.0,35.0,1097555.0
66799,2457947.20319,2358,2017,7,12,16.0,52.0,36.0,1097556.0
66800,2457947.20321,2359,2017,7,12,16.0,52.0,37.0,1097557.0
66801,2457947.20322,2362,2017,7,12,16.0,52.0,38.0,1097558.0
66802,2457947.20323,2363,2017,7,12,16.0,52.0,39.0,1097559.0
66803,2457947.20324,2361,2017,7,12,16.0,52.0,40.0,1097560.0
66804,2457947.20325,2357,2017,7,12,16.0,52.0,41.0,1097561.0
66805,2457947.20326,2359,2017,7,12,16.0,52.0,42.0,1097562.0
66806,2457947.20328,2359,2017,7,12,16.0,52.0,43.0,1097563.0
66807,2457947.20329,2356,2017,7,12,16.0,52.0,44.0,1097564.0
66808,2457947.2033,2356,2017,7,12,16.0,52.0,45.0,1097565.0
66809,2457947.20331,2359,2017,7,12,16.0,52.0,46.0,1097566.0
66810,2457947.20332,2362,2017,7,12,16.0,52.0,47.0,1097567.0
66811,2457947.20333,2359,2017,7,12,16.0,52.0,48.0,1097568.0
66812,2457947.20334,2360,2017,7,12,16.0,52.0,49.0,1097569.0
66813,2457947.20336,2362,2017,7,12,16.0,52.0,50.0,1097570.0
66814,2457947.20337,2362,2017,7,12,16.0,52.0,51.0,1097571.0
66815,2457947.20338,2358,2017,7,12,16.0,52.0,52.0,1097572.0
66816,2457947.20339,2357,2017,7,12,16.0,52.0,53.0,1097573.0
66817,2457947.2034,2359,2017,7,12,16.0,52.0,54.0,1097574.0
66818,2457947.20341,2358,2017,7,12,16.0,52.0,55.0,1097575.0
66819,2457947.20343,2355,2017,7,12,16.0,52.0,56.0,1097576.0
66820,2457947.20344,2356,2017,7,12,16.0,52.0,57.0,1097577.0
66821,2457947.20345,2362,2017,7,12,16.0,52.0,58.0,1097578.0
66822,2457947.20346,2360,2017,7,12,16.0,52.0,59.0,1097579.0
66823,2457947.20347,2360,2017,7,12,16.0,53.0,0.0,1097580.0
66824,2457947.20348,2360,2017,7,12,16.0,53.0,1.0,1097581.0
66825,2457947.2035,2362,2017,7,12,16.0,53.0,2.0,1097582.0
66826,2457947.20351,2360,2017,7,12,16.0,53.0,3.0,1097583.0
66827,2457947.20352,2356,2017,7,12,16.0,53.0,4.0,1097584.0
66828,2457947.20353,2357,2017,7,12,16.0,53.0,5.0,1097585.0
66829,2457947.20354,2360,2017,7,12,16.0,53.0,6.0,1097586.0
66830,2457947.20355,2357,2017,7,12,16.0,53.0,7.0,1097587.0
66831,2457947.20356,2356,2017,7,12,16.0,53.0,8.0,1097588.0
66832,2457947.20358,2360,2017,7,12,16.0,53.0,9.0,1097589.0
66833,2457947.20359,2362,2017,7,12,16.0,53.0,10.0,1097590.0
66834,2457947.2036,2359,2017,7,12,16.0,53.0,11.0,1097591.0
66835,2457947.20361,2360,2017,7,12,16.0,53.0,12.0,1097592.0
66836,2457947.20362,2362,2017,7,12,16.0,53.0,13.0,1097593.0
66837,2457947.20363,2359,2017,7,12,16.0,53.0,14.0,1097594.0
66838,2457947.20365,2356,2017,7,12,16.0,53.0,15.0,1097595.0
66839,2457947.20366,2356,2017,7,12,16.0,53.0,16.0,1097596.0
66840,2457947.20367,2359,2017,7,12,16.0,53.0,17.0,1097597.0
66841,2457947.20368,2358,2017,7,12,16.0,53.0,18.0,1097598.0
66842,2457947.20369,2356,2017,7,12,16.0,53.0,19.0,1097599.0
66843,2457947.2037,2359,2017,7,12,16.0,53.0,20.0,1097600.0
66844,2457947.20372,2363,2017,7,12,16.0,53.0,21.0,1097601.0
66845,2457947.20373,2360,2017,7,12,16.0,53.0,22.0,1097602.0
66846,2457947.20374,2358,2017,7,12,16.0,53.0,23.0,1097603.0
66847,2457947.20375,2360,2017,7,12,16.0,53.0,24.0,1097604.0
66848,2457947.20376,2362,2017,7,12,16.0,53.0,25.0,1097605.0
66849,2457947.20377,2357,2017,7,12,16.0,53.0,26.0,1097606.0
66850,2457947.20378,2355,2017,7,12,16.0,53.0,27.0,1097607.0
66851,2457947.2038,2358,2017,7,12,16.0,53.0,28.0,1097608.0
66852,2457947.20381,2360,2017,7,12,16.0,53.0,29.0,1097609.0
66853,2457947.20382,2357,2017,7,12,16.0,53.0,30.0,1097610.0
66854,2457947.20383,2358,2017,7,12,16.0,53.0,31.0,1097611.0
66855,2457947.20384,2362,2017,7,12,16.0,53.0,32.0,1097612.0
66856,2457947.20385,2361,2017,7,12,16.0,53.0,33.0,1097613.0
66857,2457947.20387,2358,2017,7,12,16.0,53.0,34.0,1097614.0
66858,2457947.20388,2359,2017,7,12,16.0,53.0,35.0,1097615.0
66859,2457947.20389,2361,2017,7,12,16.0,53.0,36.0,1097616.0
66860,2457947.2039,2357,2017,7,12,16.0,53.0,37.0,1097617.0
66861,2457947.20391,2356,2017,7,12,16.0,53.0,38.0,1097618.0
66862,2457947.20392,2358,2017,7,12,16.0,53.0,39.0,1097619.0
66863,2457947.20394,2360,2017,7,12,16.0,53.0,40.0,1097620.0
66864,2457947.20395,2359,2017,7,12,16.0,53.0,41.0,1097621.0
66865,2457947.20396,2358,2017,7,12,16.0,53.0,42.0,1097622.0
66866,2457947.20397,2362,2017,7,12,16.0,53.0,43.0,1097623.0
66867,2457947.20398,2362,2017,7,12,16.0,53.0,44.0,1097624.0
66868,2457947.20399,2358,2017,7,12,16.0,53.0,45.0,1097625.0
66869,2457947.204,2358,2017,7,12,16.0,53.0,46.0,1097626.0
66870,2457947.20402,2360,2017,7,12,16.0,53.0,47.0,1097627.0
66871,2457947.20403,2360,2017,7,12,16.0,53.0,48.0,1097628.0
66872,2457947.20404,2356,2017,7,12,16.0,53.0,49.0,1097629.0
66873,2457947.20405,2356,2017,7,12,16.0,53.0,50.0,1097630.0
66874,2457947.20406,2360,2017,7,12,16.0,53.0,51.0,1097631.0
66875,2457947.20407,2360,2017,7,12,16.0,53.0,52.0,1097632.0
66876,2457947.20409,2358,2017,7,12,16.0,53.0,53.0,1097633.0
66877,2457947.2041,2361,2017,7,12,16.0,53.0,54.0,1097634.0
66878,2457947.20411,2364,2017,7,12,16.0,53.0,55.0,1097635.0
66879,2457947.20412,2358,2017,7,12,16.0,53.0,56.0,1097636.0
66880,2457947.20413,2357,2017,7,12,16.0,53.0,57.0,1097637.0
66881,2457947.20414,2358,2017,7,12,16.0,53.0,58.0,1097638.0
66882,2457947.20416,2359,2017,7,12,16.0,53.0,59.0,1097639.0
66883,2457947.20417,2356,2017,7,12,16.0,54.0,0.0,1097640.0
66884,2457947.20418,2356,2017,7,12,16.0,54.0,1.0,1097641.0
66885,2457947.20419,2361,2017,7,12,16.0,54.0,2.0,1097642.0
66886,2457947.2042,2360,2017,7,12,16.0,54.0,3.0,1097643.0
66887,2457947.20421,2360,2017,7,12,16.0,54.0,4.0,1097644.0
66888,2457947.20422,2360,2017,7,12,16.0,54.0,5.0,1097645.0
66889,2457947.20424,2363,2017,7,12,16.0,54.0,6.0,1097646.0
66890,2457947.20425,2359,2017,7,12,16.0,54.0,7.0,1097647.0
66891,2457947.20426,2357,2017,7,12,16.0,54.0,8.0,1097648.0
66892,2457947.20427,2357,2017,7,12,16.0,54.0,9.0,1097649.0
66893,2457947.20428,2359,2017,7,12,16.0,54.0,10.0,1097650.0
66894,2457947.20429,2359,2017,7,12,16.0,54.0,11.0,1097651.0
66895,2457947.20431,2356,2017,7,12,16.0,54.0,12.0,1097652.0
66896,2457947.20432,2359,2017,7,12,16.0,54.0,13.0,1097653.0
66897,2457947.20433,2362,2017,7,12,16.0,54.0,14.0,1097654.0
66898,2457947.20434,2361,2017,7,12,16.0,54.0,15.0,1097655.0
66899,2457947.20435,2360,2017,7,12,16.0,54.0,16.0,1097656.0
66900,2457947.20436,2360,2017,7,12,16.0,54.0,17.0,1097657.0
66901,2457947.20438,2362,2017,7,12,16.0,54.0,18.0,1097658.0
66902,2457947.20439,2358,2017,7,12,16.0,54.0,19.0,1097659.0
66903,2457947.2044,2356,2017,7,12,16.0,54.0,20.0,1097660.0
66904,2457947.20441,2358,2017,7,12,16.0,54.0,21.0,1097661.0
66905,2457947.20442,2360,2017,7,12,16.0,54.0,22.0,1097662.0
66906,2457947.20443,2356,2017,7,12,16.0,54.0,23.0,1097663.0
66907,2457947.20444,2357,2017,7,12,16.0,54.0,24.0,1097664.0
66908,2457947.20446,2362,2017,7,12,16.0,54.0,25.0,1097665.0
66909,2457947.20447,2361,2017,7,12,16.0,54.0,26.0,1097666.0
66910,2457947.20448,2359,2017,7,12,16.0,54.0,27.0,1097667.0
66911,2457947.20449,2358,2017,7,12,16.0,54.0,28.0,1097668.0
66912,2457947.2045,2362,2017,7,12,16.0,54.0,29.0,1097669.0
66913,2457947.20451,2359,2017,7,12,16.0,54.0,30.0,1097670.0
66914,2457947.20453,2356,2017,7,12,16.0,54.0,31.0,1097671.0
66915,2457947.20454,2358,2017,7,12,16.0,54.0,32.0,1097672.0
66916,2457947.20455,2359,2017,7,12,16.0,54.0,33.0,1097673.0
66917,2457947.20456,2358,2017,7,12,16.0,54.0,34.0,1097674.0
66918,2457947.20457,2358,2017,7,12,16.0,54.0,35.0,1097675.0
66919,2457947.20458,2362,2017,7,12,16.0,54.0,36.0,1097676.0
66920,2457947.20459,2362,2017,7,12,16.0,54.0,37.0,1097677.0
66921,2457947.20461,2360,2017,7,12,16.0,54.0,38.0,1097678.0
66922,2457947.20462,2358,2017,7,12,16.0,54.0,39.0,1097679.0
66923,2457947.20463,2360,2017,7,12,16.0,54.0,40.0,1097680.0
66924,2457947.20464,2359,2017,7,12,16.0,54.0,41.0,1097681.0
66925,2457947.20465,2356,2017,7,12,16.0,54.0,42.0,1097682.0
66926,2457947.20466,2356,2017,7,12,16.0,54.0,43.0,1097683.0
66927,2457947.20468,2360,2017,7,12,16.0,54.0,44.0,1097684.0
66928,2457947.20469,2360,2017,7,12,16.0,54.0,45.0,1097685.0
66929,2457947.2047,2358,2017,7,12,16.0,54.0,46.0,1097686.0
66930,2457947.20471,2360,2017,7,12,16.0,54.0,47.0,1097687.0
66931,2457947.20472,2363,2017,7,12,16.0,54.0,48.0,1097688.0
66932,2457947.20473,2360,2017,7,12,16.0,54.0,49.0,1097689.0
66933,2457947.20475,2358,2017,7,12,16.0,54.0,50.0,1097690.0
66934,2457947.20476,2359,2017,7,12,16.0,54.0,51.0,1097691.0
66935,2457947.20477,2360,2017,7,12,16.0,54.0,52.0,1097692.0
66936,2457947.20478,2357,2017,7,12,16.0,54.0,53.0,1097693.0
66937,2457947.20479,2355,2017,7,12,16.0,54.0,54.0,1097694.0
66938,2457947.2048,2358,2017,7,12,16.0,54.0,55.0,1097695.0
66939,2457947.20481,2362,2017,7,12,16.0,54.0,56.0,1097696.0
66940,2457947.20483,2358,2017,7,12,16.0,54.0,57.0,1097697.0
66941,2457947.20484,2358,2017,7,12,16.0,54.0,58.0,1097698.0
66942,2457947.20485,2360,2017,7,12,16.0,54.0,59.0,1097699.0
66943,2457947.20486,2362,2017,7,12,16.0,55.0,0.0,1097700.0
66944,2457947.20487,2358,2017,7,12,16.0,55.0,1.0,1097701.0
66945,2457947.20488,2356,2017,7,12,16.0,55.0,2.0,1097702.0
66946,2457947.2049,2359,2017,7,12,16.0,55.0,3.0,1097703.0
66947,2457947.20491,2359,2017,7,12,16.0,55.0,4.0,1097704.0
66948,2457947.20492,2356,2017,7,12,16.0,55.0,5.0,1097705.0
66949,2457947.20493,2356,2017,7,12,16.0,55.0,6.0,1097706.0
66950,2457947.20494,2361,2017,7,12,16.0,55.0,7.0,1097707.0
66951,2457947.20495,2362,2017,7,12,16.0,55.0,8.0,1097708.0
66952,2457947.20497,2358,2017,7,12,16.0,55.0,9.0,1097709.0
66953,2457947.20498,2360,2017,7,12,16.0,55.0,10.0,1097710.0
66954,2457947.20499,2361,2017,7,12,16.0,55.0,11.0,1097711.0
66955,2457947.205,2358,2017,7,12,16.0,55.0,12.0,1097712.0
66956,2457947.20501,2356,2017,7,12,16.0,55.0,13.0,1097713.0
66957,2457947.20502,2358,2017,7,12,16.0,55.0,14.0,1097714.0
66958,2457947.20503,2360,2017,7,12,16.0,55.0,15.0,1097715.0
66959,2457947.20505,2356,2017,7,12,16.0,55.0,16.0,1097716.0
66960,2457947.20506,2357,2017,7,12,16.0,55.0,17.0,1097717.0
66961,2457947.20507,2360,2017,7,12,16.0,55.0,18.0,1097718.0
66962,2457947.20508,2362,2017,7,12,16.0,55.0,19.0,1097719.0
66963,2457947.20509,2360,2017,7,12,16.0,55.0,20.0,1097720.0
66964,2457947.2051,2358,2017,7,12,16.0,55.0,21.0,1097721.0
66965,2457947.20512,2361,2017,7,12,16.0,55.0,22.0,1097722.0
66966,2457947.20513,2360,2017,7,12,16.0,55.0,23.0,1097723.0
66967,2457947.20514,2356,2017,7,12,16.0,55.0,24.0,1097724.0
66968,2457947.20515,2356,2017,7,12,16.0,55.0,25.0,1097725.0
66969,2457947.20516,2358,2017,7,12,16.0,55.0,26.0,1097726.0
66970,2457947.20517,2359,2017,7,12,16.0,55.0,27.0,1097727.0
66971,2457947.20519,2358,2017,7,12,16.0,55.0,28.0,1097728.0
66972,2457947.2052,2359,2017,7,12,16.0,55.0,29.0,1097729.0
66973,2457947.20521,2363,2017,7,12,16.0,55.0,30.0,1097730.0
66974,2457947.20522,2361,2017,7,12,16.0,55.0,31.0,1097731.0
66975,2457947.20523,2358,2017,7,12,16.0,55.0,32.0,1097732.0
66976,2457947.20524,2359,2017,7,12,16.0,55.0,33.0,1097733.0
66977,2457947.20525,2360,2017,7,12,16.0,55.0,34.0,1097734.0
66978,2457947.20527,2358,2017,7,12,16.0,55.0,35.0,1097735.0
66979,2457947.20528,2354,2017,7,12,16.0,55.0,36.0,1097736.0
66980,2457947.20529,2358,2017,7,12,16.0,55.0,37.0,1097737.0
66981,2457947.2053,2360,2017,7,12,16.0,55.0,38.0,1097738.0
66982,2457947.20531,2358,2017,7,12,16.0,55.0,39.0,1097739.0
66983,2457947.20532,2358,2017,7,12,16.0,55.0,40.0,1097740.0
66984,2457947.20534,2360,2017,7,12,16.0,55.0,41.0,1097741.0
66985,2457947.20535,2363,2017,7,12,16.0,55.0,42.0,1097742.0
66986,2457947.20536,2360,2017,7,12,16.0,55.0,43.0,1097743.0
66987,2457947.20537,2358,2017,7,12,16.0,55.0,44.0,1097744.0
66988,2457947.20538,2360,2017,7,12,16.0,55.0,45.0,1097745.0
66989,2457947.20539,2359,2017,7,12,16.0,55.0,46.0,1097746.0
66990,2457947.20541,2356,2017,7,12,16.0,55.0,47.0,1097747.0
66991,2457947.20542,2356,2017,7,12,16.0,55.0,48.0,1097748.0
66992,2457947.20543,2359,2017,7,12,16.0,55.0,49.0,1097749.0
66993,2457947.20544,2362,2017,7,12,16.0,55.0,50.0,1097750.0
66994,2457947.20545,2359,2017,7,12,16.0,55.0,51.0,1097751.0
66995,2457947.20546,2359,2017,7,12,16.0,55.0,52.0,1097752.0
66996,2457947.20547,2363,2017,7,12,16.0,55.0,53.0,1097753.0
66997,2457947.20549,2362,2017,7,12,16.0,55.0,54.0,1097754.0
66998,2457947.2055,2358,2017,7,12,16.0,55.0,55.0,1097755.0
66999,2457947.20551,2356,2017,7,12,16.0,55.0,56.0,1097756.0
67000,2457947.20552,2360,2017,7,12,16.0,55.0,57.0,1097757.0
67001,2457947.20553,2358,2017,7,12,16.0,55.0,58.0,1097758.0
67002,2457947.20554,2356,2017,7,12,16.0,55.0,59.0,1097759.0
67003,2457947.20556,2358,2017,7,12,16.0,56.0,0.0,1097760.0
67004,2457947.20557,2362,2017,7,12,16.0,56.0,1.0,1097761.0
67005,2457947.20558,2361,2017,7,12,16.0,56.0,2.0,1097762.0
67006,2457947.20559,2358,2017,7,12,16.0,56.0,3.0,1097763.0
67007,2457947.2056,2359,2017,7,12,16.0,56.0,4.0,1097764.0
67008,2457947.20561,2362,2017,7,12,16.0,56.0,5.0,1097765.0
67009,2457947.20562,2358,2017,7,12,16.0,56.0,6.0,1097766.0
67010,2457947.20564,2356,2017,7,12,16.0,56.0,7.0,1097767.0
67011,2457947.20565,2358,2017,7,12,16.0,56.0,8.0,1097768.0
67012,2457947.20566,2360,2017,7,12,16.0,56.0,9.0,1097769.0
67013,2457947.20567,2356,2017,7,12,16.0,56.0,10.0,1097770.0
67014,2457947.20568,2356,2017,7,12,16.0,56.0,11.0,1097771.0
67015,2457947.20569,2361,2017,7,12,16.0,56.0,12.0,1097772.0
67016,2457947.20571,2361,2017,7,12,16.0,56.0,13.0,1097773.0
67017,2457947.20572,2359,2017,7,12,16.0,56.0,14.0,1097774.0
67018,2457947.20573,2360,2017,7,12,16.0,56.0,15.0,1097775.0
67019,2457947.20574,2362,2017,7,12,16.0,56.0,16.0,1097776.0
67020,2457947.20575,2359,2017,7,12,16.0,56.0,17.0,1097777.0
67021,2457947.20576,2356,2017,7,12,16.0,56.0,18.0,1097778.0
67022,2457947.20578,2357,2017,7,12,16.0,56.0,19.0,1097779.0
67023,2457947.20579,2360,2017,7,12,16.0,56.0,20.0,1097780.0
67024,2457947.2058,2360,2017,7,12,16.0,56.0,21.0,1097781.0
67025,2457947.20581,2356,2017,7,12,16.0,56.0,22.0,1097782.0
67026,2457947.20582,2360,2017,7,12,16.0,56.0,23.0,1097783.0
67027,2457947.20583,2362,2017,7,12,16.0,56.0,24.0,1097784.0
67028,2457947.20584,2360,2017,7,12,16.0,56.0,25.0,1097785.0
67029,2457947.20586,2359,2017,7,12,16.0,56.0,26.0,1097786.0
67030,2457947.20587,2360,2017,7,12,16.0,56.0,27.0,1097787.0
67031,2457947.20588,2360,2017,7,12,16.0,56.0,28.0,1097788.0
67032,2457947.20589,2358,2017,7,12,16.0,56.0,29.0,1097789.0
67033,2457947.2059,2356,2017,7,12,16.0,56.0,30.0,1097790.0
67034,2457947.20591,2358,2017,7,12,16.0,56.0,31.0,1097791.0
67035,2457947.20593,2360,2017,7,12,16.0,56.0,32.0,1097792.0
67036,2457947.20594,2358,2017,7,12,16.0,56.0,33.0,1097793.0
67037,2457947.20595,2359,2017,7,12,16.0,56.0,34.0,1097794.0
67038,2457947.20596,2362,2017,7,12,16.0,56.0,35.0,1097795.0
67039,2457947.20597,2362,2017,7,12,16.0,56.0,36.0,1097796.0
67040,2457947.20598,2358,2017,7,12,16.0,56.0,37.0,1097797.0
67041,2457947.206,2360,2017,7,12,16.0,56.0,38.0,1097798.0
67042,2457947.20601,2362,2017,7,12,16.0,56.0,39.0,1097799.0
67043,2457947.20602,2356,2017,7,12,16.0,56.0,40.0,1097800.0
67044,2457947.20603,2356,2017,7,12,16.0,56.0,41.0,1097801.0
67045,2457947.20604,2358,2017,7,12,16.0,56.0,42.0,1097802.0
67046,2457947.20605,2359,2017,7,12,16.0,56.0,43.0,1097803.0
67047,2457947.20606,2358,2017,7,12,16.0,56.0,44.0,1097804.0
67048,2457947.20608,2357,2017,7,12,16.0,56.0,45.0,1097805.0
67049,2457947.20609,2362,2017,7,12,16.0,56.0,46.0,1097806.0
67050,2457947.2061,2362,2017,7,12,16.0,56.0,47.0,1097807.0
67051,2457947.20611,2359,2017,7,12,16.0,56.0,48.0,1097808.0
67052,2457947.20612,2358,2017,7,12,16.0,56.0,49.0,1097809.0
67053,2457947.20613,2360,2017,7,12,16.0,56.0,50.0,1097810.0
67054,2457947.20615,2358,2017,7,12,16.0,56.0,51.0,1097811.0
67055,2457947.20616,2356,2017,7,12,16.0,56.0,52.0,1097812.0
67056,2457947.20617,2357,2017,7,12,16.0,56.0,53.0,1097813.0
67057,2457947.20618,2360,2017,7,12,16.0,56.0,54.0,1097814.0
67058,2457947.20619,2361,2017,7,12,16.0,56.0,55.0,1097815.0
67059,2457947.2062,2359,2017,7,12,16.0,56.0,56.0,1097816.0
67060,2457947.20622,2360,2017,7,12,16.0,56.0,57.0,1097817.0
67061,2457947.20623,2362,2017,7,12,16.0,56.0,58.0,1097818.0
67062,2457947.20624,2360,2017,7,12,16.0,56.0,59.0,1097819.0
67063,2457947.20625,2358,2017,7,12,16.0,57.0,0.0,1097820.0
67064,2457947.20626,2358,2017,7,12,16.0,57.0,1.0,1097821.0
67065,2457947.20627,2359,2017,7,12,16.0,57.0,2.0,1097822.0
67066,2457947.20628,2357,2017,7,12,16.0,57.0,3.0,1097823.0
67067,2457947.2063,2356,2017,7,12,16.0,57.0,4.0,1097824.0
67068,2457947.20631,2359,2017,7,12,16.0,57.0,5.0,1097825.0
67069,2457947.20632,2361,2017,7,12,16.0,57.0,6.0,1097826.0
67070,2457947.20633,2359,2017,7,12,16.0,57.0,7.0,1097827.0
67071,2457947.20634,2359,2017,7,12,16.0,57.0,8.0,1097828.0
67072,2457947.20635,2362,2017,7,12,16.0,57.0,9.0,1097829.0
67073,2457947.20637,2361,2017,7,12,16.0,57.0,10.0,1097830.0
67074,2457947.20638,2358,2017,7,12,16.0,57.0,11.0,1097831.0
67075,2457947.20639,2357,2017,7,12,16.0,57.0,12.0,1097832.0
67076,2457947.2064,2359,2017,7,12,16.0,57.0,13.0,1097833.0
67077,2457947.20641,2358,2017,7,12,16.0,57.0,14.0,1097834.0
67078,2457947.20642,2356,2017,7,12,16.0,57.0,15.0,1097835.0
67079,2457947.20644,2359,2017,7,12,16.0,57.0,16.0,1097836.0
67080,2457947.20645,2362,2017,7,12,16.0,57.0,17.0,1097837.0
67081,2457947.20646,2361,2017,7,12,16.0,57.0,18.0,1097838.0
67082,2457947.20647,2359,2017,7,12,16.0,57.0,19.0,1097839.0
67083,2457947.20648,2360,2017,7,12,16.0,57.0,20.0,1097840.0
67084,2457947.20649,2361,2017,7,12,16.0,57.0,21.0,1097841.0
67085,2457947.2065,2356,2017,7,12,16.0,57.0,22.0,1097842.0
67086,2457947.20652,2356,2017,7,12,16.0,57.0,23.0,1097843.0
67087,2457947.20653,2358,2017,7,12,16.0,57.0,24.0,1097844.0
67088,2457947.20654,2359,2017,7,12,16.0,57.0,25.0,1097845.0
67089,2457947.20655,2356,2017,7,12,16.0,57.0,26.0,1097846.0
67090,2457947.20656,2359,2017,7,12,16.0,57.0,27.0,1097847.0
67091,2457947.20657,2362,2017,7,12,16.0,57.0,28.0,1097848.0
67092,2457947.20659,2360,2017,7,12,16.0,57.0,29.0,1097849.0
67093,2457947.2066,2358,2017,7,12,16.0,57.0,30.0,1097850.0
67094,2457947.20661,2361,2017,7,12,16.0,57.0,31.0,1097851.0
67095,2457947.20662,2362,2017,7,12,16.0,57.0,32.0,1097852.0
67096,2457947.20663,2358,2017,7,12,16.0,57.0,33.0,1097853.0
67097,2457947.20664,2355,2017,7,12,16.0,57.0,34.0,1097854.0
67098,2457947.20666,2358,2017,7,12,16.0,57.0,35.0,1097855.0
67099,2457947.20667,2359,2017,7,12,16.0,57.0,36.0,1097856.0
67100,2457947.20668,2357,2017,7,12,16.0,57.0,37.0,1097857.0
67101,2457947.20669,2358,2017,7,12,16.0,57.0,38.0,1097858.0
67102,2457947.2067,2362,2017,7,12,16.0,57.0,39.0,1097859.0
67103,2457947.20671,2362,2017,7,12,16.0,57.0,40.0,1097860.0
67104,2457947.20672,2357,2017,7,12,16.0,57.0,41.0,1097861.0
67105,2457947.20674,2358,2017,7,12,16.0,57.0,42.0,1097862.0
67106,2457947.20675,2362,2017,7,12,16.0,57.0,43.0,1097863.0
67107,2457947.20676,2357,2017,7,12,16.0,57.0,44.0,1097864.0
67108,2457947.20677,2355,2017,7,12,16.0,57.0,45.0,1097865.0
67109,2457947.20678,2358,2017,7,12,16.0,57.0,46.0,1097866.0
67110,2457947.20679,2360,2017,7,12,16.0,57.0,47.0,1097867.0
67111,2457947.20681,2358,2017,7,12,16.0,57.0,48.0,1097868.0
67112,2457947.20682,2358,2017,7,12,16.0,57.0,49.0,1097869.0
67113,2457947.20683,2362,2017,7,12,16.0,57.0,50.0,1097870.0
67114,2457947.20684,2363,2017,7,12,16.0,57.0,51.0,1097871.0
67115,2457947.20685,2361,2017,7,12,16.0,57.0,52.0,1097872.0
67116,2457947.20686,2358,2017,7,12,16.0,57.0,53.0,1097873.0
67117,2457947.20688,2360,2017,7,12,16.0,57.0,54.0,1097874.0
67118,2457947.20689,2359,2017,7,12,16.0,57.0,55.0,1097875.0
67119,2457947.2069,2357,2017,7,12,16.0,57.0,56.0,1097876.0
67120,2457947.20691,2356,2017,7,12,16.0,57.0,57.0,1097877.0
67121,2457947.20692,2360,2017,7,12,16.0,57.0,58.0,1097878.0
67122,2457947.20693,2360,2017,7,12,16.0,57.0,59.0,1097879.0
67123,2457947.20694,2359,2017,7,12,16.0,58.0,0.0,1097880.0
67124,2457947.20696,2360,2017,7,12,16.0,58.0,1.0,1097881.0
67125,2457947.20697,2363,2017,7,12,16.0,58.0,2.0,1097882.0
67126,2457947.20698,2359,2017,7,12,16.0,58.0,3.0,1097883.0
