,Julian_Date,0.00,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
41356,2457947.13539,14.55,2017,7,12,15,14,57.5304,1091697.5304
41357,2457947.13541,15.15,2017,7,12,15,14,59.838,1091699.838
41358,2457947.13544,15.66,2017,7,12,15,15,2.1276,1091702.1276
41359,2457947.13547,15.29,2017,7,12,15,15,4.4388,1091704.4388
41360,2457947.13549,15.48,2017,7,12,15,15,6.73200000001,1091706.732
41361,2457947.13552,15.37,2017,7,12,15,15,9.0432,1091709.0432
41362,2457947.13555,14.84,2017,7,12,15,15,11.376,1091711.376
41363,2457947.13558,15.38,2017,7,12,15,15,13.6836,1091713.6836
41364,2457947.1356,15.06,2017,7,12,15,15,16.0164,1091716.0164
41367,2457947.13567,15.48,2017,7,12,15,15,21.9564,1091721.9564
41368,2457947.1357,14.35,2017,7,12,15,15,24.2784,1091724.2784
41369,2457947.13572,15.18,2017,7,12,15,15,26.5716,1091726.5716
41370,2457947.13575,14.7,2017,7,12,15,15,28.9044,1091728.9044
41371,2457947.13578,15.49,2017,7,12,15,15,31.194,1091731.194
41372,2457947.1358,15.01,2017,7,12,15,15,33.5484,1091733.5484
41373,2457947.13583,15.19,2017,7,12,15,15,35.8452,1091735.8452
41374,2457947.13586,15.61,2017,7,12,15,15,38.1708,1091738.1708
41385,2457947.13605,14.71,2017,7,12,15,15,54.7308,1091754.7308
41386,2457947.13608,15.17,2017,7,12,15,15,57.0528,1091757.0528
41387,2457947.1361,13.8,2017,7,12,15,15,59.346,1091759.346
41398,2457947.1363,15.52,2017,7,12,15,16,15.9024,1091775.9024
41399,2457947.13632,14.87,2017,7,12,15,16,18.2244,1091778.2244
41400,2457947.13635,14.89,2017,7,12,15,16,20.5212,1091780.5212
41401,2457947.13638,16.13,2017,7,12,15,16,22.8072,1091782.8072
41402,2457947.1364,14.63,2017,7,12,15,16,25.1256,1091785.1256
41403,2457947.13643,13.49,2017,7,12,15,16,27.426,1091787.426
41404,2457947.13645,14.83,2017,7,12,15,16,29.7012,1091789.7012
41405,2457947.13648,15.03,2017,7,12,15,16,32.0124,1091792.0124
41406,2457947.13651,15.08,2017,7,12,15,16,34.3092,1091794.3092
41407,2457947.13654,15.05,2017,7,12,15,16,36.6384,1091796.6384
41418,2457947.13673,15.01,2017,7,12,15,16,53.184,1091813.184
41419,2457947.13675,15.75,2017,7,12,15,16,55.4952,1091815.4952
41420,2457947.13678,14.48,2017,7,12,15,16,57.7884,1091817.7884
41421,2457947.13681,14.27,2017,7,12,15,17,0.0995999999975,1091820.0996
41422,2457947.13683,14.25,2017,7,12,15,17,2.4072,1091822.4072
41423,2457947.13686,15.46,2017,7,12,15,17,4.7184,1091824.7184
41424,2457947.13689,14.95,2017,7,12,15,17,7.00799999999,1091827.008
41425,2457947.13691,14.99,2017,7,12,15,17,9.3444,1091829.3444
41436,2457947.13711,15.57,2017,7,12,15,17,25.89,1091845.89
41437,2457947.13713,15.1,2017,7,12,15,17,28.1868,1091848.1868
41438,2457947.13716,15.35,2017,7,12,15,17,30.5196,1091850.5196
41439,2457947.13719,14.51,2017,7,12,15,17,32.8128,1091852.8128
41440,2457947.13721,14.54,2017,7,12,15,17,35.1456,1091855.1456
41441,2457947.13724,15.23,2017,7,12,15,17,37.4424,1091857.4424
41452,2457947.13743,14.84,2017,7,12,15,17,54.2256,1091874.2256
41453,2457947.13746,15.8,2017,7,12,15,17,56.5152,1091876.5152
41454,2457947.13749,14.92,2017,7,12,15,17,58.8444,1091878.8444
41455,2457947.13751,14.03,2017,7,12,15,18,1.14120000001,1091881.1412
41456,2457947.13754,14.84,2017,7,12,15,18,3.4236,1091883.4236
41457,2457947.13757,13.51,2017,7,12,15,18,5.742,1091885.742
41458,2457947.13759,15.45,2017,7,12,15,18,8.0532,1091888.0532
41459,2457947.13762,14.51,2017,7,12,15,18,10.3824,1091890.3824
41460,2457947.13765,15.13,2017,7,12,15,18,12.6756,1091892.6756
41461,2457947.13767,15.27,2017,7,12,15,18,14.9976,1091894.9976
41472,2457947.13786,15.22,2017,7,12,15,18,31.536,1091911.536
41473,2457947.13789,15.79,2017,7,12,15,18,33.858,1091913.858
41474,2457947.13792,15.38,2017,7,12,15,18,36.1584,1091916.1584
41475,2457947.13795,16.01,2017,7,12,15,18,38.484,1091918.484
41476,2457947.13797,15.12,2017,7,12,15,18,40.7772,1091920.7772
41487,2457947.13816,15.34,2017,7,12,15,18,57.3732,1091937.3732
41488,2457947.13819,15.27,2017,7,12,15,18,59.67,1091939.67
41489,2457947.13822,15.01,2017,7,12,15,19,1.9992,1091941.9992
41490,2457947.13824,15.24,2017,7,12,15,19,4.296,1091944.296
41491,2457947.13827,15.36,2017,7,12,15,19,6.61799999999,1091946.618
41492,2457947.1383,14.88,2017,7,12,15,19,8.9184,1091948.9184
41493,2457947.13833,14.63,2017,7,12,15,19,11.3412,1091951.3412
41494,2457947.13835,14.92,2017,7,12,15,19,13.728,1091953.728
41495,2457947.13838,15.63,2017,7,12,15,19,16.0716,1091956.0716
41496,2457947.13841,14.55,2017,7,12,15,19,18.3648,1091958.3648
41499,2457947.13848,15.01,2017,7,12,15,19,24.51,1091964.51
41510,2457947.13867,15.37,2017,7,12,15,19,41.0736,1091981.0736
41511,2457947.1387,14.5,2017,7,12,15,19,43.3848,1091983.3848
41512,2457947.13872,14.53,2017,7,12,15,19,45.696,1091985.696
41523,2457947.13891,15.22,2017,7,12,15,20,2.22,1092002.22
41524,2457947.13894,15.17,2017,7,12,15,20,4.5204,1092004.5204
41525,2457947.13897,13.25,2017,7,12,15,20,6.8352,1092006.8352
41526,2457947.13899,15.05,2017,7,12,15,20,9.1284,1092009.1284
41527,2457947.13902,15.06,2017,7,12,15,20,11.418,1092011.418
41528,2457947.13905,15.54,2017,7,12,15,20,13.7364,1092013.7364
41529,2457947.13907,15.39,2017,7,12,15,20,16.0584,1092016.0584
41530,2457947.1391,14.93,2017,7,12,15,20,18.3768,1092018.3768
41531,2457947.13913,15.61,2017,7,12,15,20,20.6736,1092020.6736
41532,2457947.13915,14.17,2017,7,12,15,20,22.9668,1092022.9668
41535,2457947.13922,15.69,2017,7,12,15,20,28.9284,1092028.9284
41536,2457947.13925,15.95,2017,7,12,15,20,31.254,1092031.254
41537,2457947.13928,15.26,2017,7,12,15,20,33.5472,1092033.5472
41538,2457947.1393,14.93,2017,7,12,15,20,35.8764,1092035.8764
41549,2457947.1395,15.0,2017,7,12,15,20,52.3968,1092052.3968
41550,2457947.13952,15.14,2017,7,12,15,20,54.726,1092054.726
41561,2457947.13972,15.05,2017,7,12,15,21,11.4624,1092071.4624
41562,2457947.13974,14.72,2017,7,12,15,21,13.7916,1092073.7916
41563,2457947.13977,14.69,2017,7,12,15,21,16.0884,1092076.0884
41564,2457947.1398,14.96,2017,7,12,15,21,18.3744,1092078.3744
41565,2457947.13982,13.3,2017,7,12,15,21,20.7036,1092080.7036
41566,2457947.13985,14.94,2017,7,12,15,21,22.9968,1092082.9968
41567,2457947.13988,14.82,2017,7,12,15,21,25.29,1092085.29
41568,2457947.1399,14.72,2017,7,12,15,21,27.6012,1092087.6012
41569,2457947.13993,15.62,2017,7,12,15,21,29.8944,1092089.8944
41570,2457947.13996,15.02,2017,7,12,15,21,32.2092,1092092.2092
41573,2457947.14002,14.73,2017,7,12,15,21,38.1564,1092098.1564
41574,2457947.14005,15.65,2017,7,12,15,21,40.464,1092100.464
41575,2457947.14008,14.66,2017,7,12,15,21,42.75,1092102.75
41576,2457947.1401,14.5,2017,7,12,15,21,45.0612,1092105.0612
41587,2457947.1403,14.6,2017,7,12,15,22,1.6032,1092121.6032
41598,2457947.14049,15.5,2017,7,12,15,22,18.1524,1092138.1524
41599,2457947.14051,15.43,2017,7,12,15,22,20.4852,1092140.4852
41600,2457947.14054,15.05,2017,7,12,15,22,22.782,1092142.782
41601,2457947.14057,14.6,2017,7,12,15,22,25.1076,1092145.1076
41602,2457947.14059,15.35,2017,7,12,15,22,27.4044,1092147.4044
41603,2457947.14062,14.93,2017,7,12,15,22,29.6976,1092149.6976
41604,2457947.14065,14.88,2017,7,12,15,22,32.0124,1092152.0124
41605,2457947.14067,13.63,2017,7,12,15,22,34.2984,1092154.2984
41606,2457947.1407,14.54,2017,7,12,15,22,36.6096,1092156.6096
41607,2457947.14073,14.92,2017,7,12,15,22,38.9316,1092158.9316
41610,2457947.1408,14.72,2017,7,12,15,22,44.8284,1092164.8284
41611,2457947.14082,14.91,2017,7,12,15,22,47.136,1092167.136
41612,2457947.14085,15.01,2017,7,12,15,22,49.4292,1092169.4292
41613,2457947.14088,15.7,2017,7,12,15,22,51.7404,1092171.7404
41624,2457947.14107,14.96,2017,7,12,15,23,8.268,1092188.268
41625,2457947.14109,15.16,2017,7,12,15,23,10.5756,1092190.5756
41636,2457947.14129,15.14,2017,7,12,15,23,27.1536,1092207.1536
41637,2457947.14131,15.17,2017,7,12,15,23,29.4504,1092209.4504
41638,2457947.14134,15.55,2017,7,12,15,23,31.7796,1092211.7796
41639,2457947.14137,15.15,2017,7,12,15,23,34.0908,1092214.0908
41640,2457947.14139,15.15,2017,7,12,15,23,36.4236,1092216.4236
41641,2457947.14142,14.62,2017,7,12,15,23,38.7204,1092218.7204
41642,2457947.14145,15.32,2017,7,12,15,23,41.0532,1092221.0532
41643,2457947.14147,15.26,2017,7,12,15,23,43.3644,1092223.3644
41644,2457947.1415,15.56,2017,7,12,15,23,45.654,1092225.654
41645,2457947.14153,14.51,2017,7,12,15,23,47.9652,1092227.9652
41648,2457947.1416,14.2,2017,7,12,15,23,53.9196,1092233.9196
41659,2457947.14179,14.71,2017,7,12,15,24,10.674,1092250.674
41660,2457947.14182,15.47,2017,7,12,15,24,12.9996,1092252.9996
41661,2457947.14184,14.76,2017,7,12,15,24,15.2964,1092255.2964
41662,2457947.14187,14.83,2017,7,12,15,24,17.6256,1092257.6256
41663,2457947.1419,14.98,2017,7,12,15,24,19.9152,1092259.9152
41664,2457947.14192,13.74,2017,7,12,15,24,22.2444,1092262.2444
41675,2457947.14212,14.89,2017,7,12,15,24,38.79,1092278.79
41676,2457947.14214,14.78,2017,7,12,15,24,41.1192,1092281.1192
41677,2457947.14217,15.34,2017,7,12,15,24,43.4124,1092283.4124
41678,2457947.1422,14.83,2017,7,12,15,24,45.738,1092285.738
41679,2457947.14222,13.89,2017,7,12,15,24,48.0348,1092288.0348
41680,2457947.14225,14.77,2017,7,12,15,24,50.3676,1092290.3676
41681,2457947.14228,15.64,2017,7,12,15,24,52.6644,1092292.6644
41692,2457947.14247,14.7,2017,7,12,15,25,9.2712,1092309.2712
41693,2457947.14249,15.39,2017,7,12,15,25,11.568,1092311.568
41694,2457947.14252,15.49,2017,7,12,15,25,13.8972,1092313.8972
41695,2457947.14255,14.57,2017,7,12,15,25,16.194,1092316.194
41696,2457947.14258,14.98,2017,7,12,15,25,18.5196,1092318.5196
41697,2457947.1426,14.79,2017,7,12,15,25,20.82,1092320.82
41708,2457947.14279,15.06,2017,7,12,15,25,37.4016,1092337.4016
41709,2457947.14282,14.65,2017,7,12,15,25,39.6984,1092339.6984
41710,2457947.14285,15.27,2017,7,12,15,25,42.0276,1092342.0276
41711,2457947.14287,14.06,2017,7,12,15,25,44.346,1092344.346
41712,2457947.1429,15.23,2017,7,12,15,25,46.6716,1092346.6716
41713,2457947.14293,15.26,2017,7,12,15,25,48.9792,1092348.9792
41714,2457947.14295,14.28,2017,7,12,15,25,51.3084,1092351.3084
41715,2457947.14298,14.85,2017,7,12,15,25,53.6016,1092353.6016
41726,2457947.14317,14.28,2017,7,12,15,26,10.2084,1092370.2084
41727,2457947.1432,14.36,2017,7,12,15,26,12.5088,1092372.5088
41728,2457947.14323,14.7,2017,7,12,15,26,14.8344,1092374.8344
41729,2457947.14325,15.15,2017,7,12,15,26,17.142,1092377.142
41740,2457947.14345,15.48,2017,7,12,15,26,33.738,1092393.738
41741,2457947.14347,14.92,2017,7,12,15,26,36.0348,1092396.0348
41742,2457947.1435,15.13,2017,7,12,15,26,38.3604,1092398.3604
41743,2457947.14353,14.81,2017,7,12,15,26,40.6644,1092400.6644
41744,2457947.14355,15.43,2017,7,12,15,26,42.9684,1092402.9684
41745,2457947.14358,14.76,2017,7,12,15,26,45.276,1092405.276
41746,2457947.14361,14.92,2017,7,12,15,26,47.5656,1092407.5656
41747,2457947.14363,14.58,2017,7,12,15,26,49.8768,1092409.8768
41748,2457947.14366,14.84,2017,7,12,15,26,52.1664,1092412.1664
41759,2457947.14385,14.71,2017,7,12,15,27,8.748,1092428.748
41760,2457947.14388,15.22,2017,7,12,15,27,11.0376,1092431.0376
41761,2457947.1439,14.42,2017,7,12,15,27,13.3488,1092433.3488
41762,2457947.14393,14.53,2017,7,12,15,27,15.642,1092435.642
41763,2457947.14396,14.6,2017,7,12,15,27,17.982,1092437.982
41774,2457947.14415,14.04,2017,7,12,15,27,34.6968,1092454.6968
41775,2457947.14418,15.07,2017,7,12,15,27,37.0044,1092457.0044
41776,2457947.1442,15.08,2017,7,12,15,27,39.294,1092459.294
41777,2457947.14423,14.65,2017,7,12,15,27,41.6052,1092461.6052
41778,2457947.14426,14.44,2017,7,12,15,27,43.9164,1092463.9164
41789,2457947.14445,14.58,2017,7,12,15,28,0.476399999993,1092480.4764
41790,2457947.14448,15.55,2017,7,12,15,28,2.7624,1092482.7624
41791,2457947.1445,15.03,2017,7,12,15,28,5.07360000001,1092485.0736
41792,2457947.14453,14.59,2017,7,12,15,28,7.3596,1092487.3596
41793,2457947.14456,14.74,2017,7,12,15,28,9.6672,1092489.6672
41794,2457947.14458,14.68,2017,7,12,15,28,11.9604,1092491.9604
41795,2457947.14461,15.49,2017,7,12,15,28,14.2968,1092494.2968
41796,2457947.14464,15.35,2017,7,12,15,28,16.5864,1092496.5864
41797,2457947.14466,14.95,2017,7,12,15,28,18.8976,1092498.8976
41798,2457947.14469,14.98,2017,7,12,15,28,21.1944,1092501.1944
41801,2457947.14476,14.84,2017,7,12,15,28,27.1164,1092507.1164
41802,2457947.14479,14.48,2017,7,12,15,28,29.4672,1092509.4672
41813,2457947.14498,14.71,2017,7,12,15,28,46.1712,1092526.1712
41824,2457947.14517,14.42,2017,7,12,15,29,2.7636,1092542.7636
41825,2457947.1452,14.51,2017,7,12,15,29,5.0604,1092545.0604
41826,2457947.14522,15.19,2017,7,12,15,29,7.3824,1092547.3824
41827,2457947.14525,14.65,2017,7,12,15,29,9.6756,1092549.6756
41828,2457947.14528,14.72,2017,7,12,15,29,12.0228,1092552.0228
41829,2457947.1453,14.98,2017,7,12,15,29,14.3124,1092554.3124
41830,2457947.14533,14.4,2017,7,12,15,29,16.6416,1092556.6416
41831,2457947.14536,14.61,2017,7,12,15,29,18.9348,1092558.9348
41832,2457947.14538,14.52,2017,7,12,15,29,21.2244,1092561.2244
41833,2457947.14541,14.93,2017,7,12,15,29,23.532,1092563.532
41836,2457947.14548,14.27,2017,7,12,15,29,29.49,1092569.49
41837,2457947.14551,14.64,2017,7,12,15,29,31.7832,1092571.7832
41848,2457947.1457,14.86,2017,7,12,15,29,48.3828,1092588.3828
41849,2457947.14573,15.05,2017,7,12,15,29,50.676,1092590.676
41850,2457947.14575,14.31,2017,7,12,15,29,52.9656,1092592.9656
41861,2457947.14594,14.7,2017,7,12,15,30,9.5328,1092609.5328
41862,2457947.14597,14.94,2017,7,12,15,30,11.826,1092611.826
41863,2457947.146,14.73,2017,7,12,15,30,14.1408,1092614.1408
41864,2457947.14602,14.59,2017,7,12,15,30,16.4304,1092616.4304
41865,2457947.14605,14.72,2017,7,12,15,30,18.7488,1092618.7488
41866,2457947.14608,14.23,2017,7,12,15,30,21.042,1092621.042
41867,2457947.1461,14.76,2017,7,12,15,30,23.3784,1092623.3784
41868,2457947.14613,14.23,2017,7,12,15,30,25.6716,1092625.6716
41869,2457947.14616,14.51,2017,7,12,15,30,27.99,1092627.99
41870,2457947.14618,14.38,2017,7,12,15,30,30.2868,1092630.2868
41881,2457947.14638,14.31,2017,7,12,15,30,47.0484,1092647.0484
41882,2457947.1464,15.35,2017,7,12,15,30,49.3416,1092649.3416
41883,2457947.14643,14.02,2017,7,12,15,30,51.66,1092651.66
41884,2457947.14646,14.6,2017,7,12,15,30,53.9568,1092653.9568
41895,2457947.14665,14.88,2017,7,12,15,31,10.578,1092670.578
41896,2457947.14668,14.56,2017,7,12,15,31,12.8712,1092672.8712
41897,2457947.1467,14.06,2017,7,12,15,31,15.1896,1092675.1896
41898,2457947.14673,14.7,2017,7,12,15,31,17.4828,1092677.4828
41899,2457947.14676,15.48,2017,7,12,15,31,19.812,1092679.812
41900,2457947.14678,15.45,2017,7,12,15,31,22.1088,1092682.1088
41901,2457947.14681,14.63,2017,7,12,15,31,24.4344,1092684.4344
41912,2457947.147,14.51,2017,7,12,15,31,40.998,1092700.998
41913,2457947.14703,14.38,2017,7,12,15,31,43.32,1092703.32
41914,2457947.14706,14.82,2017,7,12,15,31,45.6132,1092705.6132
41915,2457947.14708,14.78,2017,7,12,15,31,47.9388,1092707.9388
41926,2457947.14727,14.95,2017,7,12,15,32,4.52040000001,1092724.5204
41927,2457947.1473,14.52,2017,7,12,15,32,6.846,1092726.846
41928,2457947.14733,14.29,2017,7,12,15,32,9.1428,1092729.1428
41929,2457947.14735,14.79,2017,7,12,15,32,11.4684,1092731.4684
41930,2457947.14738,14.64,2017,7,12,15,32,13.7688,1092733.7688
41931,2457947.14741,14.31,2017,7,12,15,32,16.0944,1092736.0944
41932,2457947.14744,14.67,2017,7,12,15,32,18.3912,1092738.3912
41933,2457947.14746,14.23,2017,7,12,15,32,20.7204,1092740.7204
41934,2457947.14749,14.55,2017,7,12,15,32,23.0244,1092743.0244
41935,2457947.14752,14.46,2017,7,12,15,32,25.314,1092745.314
41938,2457947.14758,15.04,2017,7,12,15,32,31.2756,1092751.2756
41949,2457947.14778,14.06,2017,7,12,15,32,47.8572,1092767.8572
41960,2457947.14797,14.13,2017,7,12,15,33,4.3776,1092784.3776
41961,2457947.14799,14.65,2017,7,12,15,33,6.6996,1092786.6996
41962,2457947.14802,14.81,2017,7,12,15,33,8.9964,1092788.9964
41963,2457947.14805,14.57,2017,7,12,15,33,11.3148,1092791.3148
41964,2457947.14807,14.48,2017,7,12,15,33,13.608,1092793.608
41965,2457947.1481,14.53,2017,7,12,15,33,15.9444,1092795.9444
41966,2457947.14813,14.56,2017,7,12,15,33,18.2412,1092798.2412
41967,2457947.14815,14.51,2017,7,12,15,33,20.5632,1092800.5632
41968,2457947.14818,14.25,2017,7,12,15,33,22.8564,1092802.8564
41969,2457947.14821,15.04,2017,7,12,15,33,25.1856,1092805.1856
41972,2457947.14828,14.76,2017,7,12,15,33,31.14,1092811.14
41973,2457947.1483,14.18,2017,7,12,15,33,33.4548,1092813.4548
41984,2457947.1485,14.33,2017,7,12,15,33,50.004,1092830.004
41995,2457947.14869,14.25,2017,7,12,15,34,6.5424,1092846.5424
41996,2457947.14871,14.7,2017,7,12,15,34,8.83200000001,1092848.832
41997,2457947.14874,14.5,2017,7,12,15,34,11.1684,1092851.1684
41998,2457947.14877,15.25,2017,7,12,15,34,13.4652,1092853.4652
41999,2457947.14879,14.42,2017,7,12,15,34,15.7836,1092855.7836
42000,2457947.14882,14.79,2017,7,12,15,34,18.0804,1092858.0804
42001,2457947.14885,14.4,2017,7,12,15,34,20.406,1092860.406
42002,2457947.14887,14.22,2017,7,12,15,34,22.7064,1092862.7064
42003,2457947.1489,14.89,2017,7,12,15,34,24.9888,1092864.9888
42004,2457947.14893,15.49,2017,7,12,15,34,27.3,1092867.3
42007,2457947.149,14.47,2017,7,12,15,34,33.4668,1092873.4668
42008,2457947.14903,15.23,2017,7,12,15,34,35.7744,1092875.7744
42019,2457947.14922,15.78,2017,7,12,15,34,52.2984,1092892.2984
42020,2457947.14924,15.0,2017,7,12,15,34,54.606,1092894.606
42021,2457947.14927,14.07,2017,7,12,15,34,56.8992,1092896.8992
42032,2457947.14946,14.1,2017,7,12,15,35,13.4988,1092913.4988
42033,2457947.14949,13.47,2017,7,12,15,35,15.7884,1092915.7884
42034,2457947.14951,15.82,2017,7,12,15,35,18.06,1092918.06
42035,2457947.14954,14.19,2017,7,12,15,35,20.3388,1092920.3388
42036,2457947.14957,14.09,2017,7,12,15,35,22.6536,1092922.6536
42037,2457947.14959,14.43,2017,7,12,15,35,24.9432,1092924.9432
42038,2457947.14962,14.5,2017,7,12,15,35,27.2544,1092927.2544
42039,2457947.14965,13.27,2017,7,12,15,35,29.5584,1092929.5584
42040,2457947.14967,14.84,2017,7,12,15,35,31.8228,1092931.8228
42051,2457947.14987,15.2,2017,7,12,15,35,48.426,1092948.426
42052,2457947.14989,15.23,2017,7,12,15,35,50.73,1092950.73
42053,2457947.14992,15.36,2017,7,12,15,35,53.0484,1092953.0484
42054,2457947.14995,15.08,2017,7,12,15,35,55.3416,1092955.3416
42055,2457947.14997,14.76,2017,7,12,15,35,57.6348,1092957.6348
42066,2457947.15016,15.56,2017,7,12,15,36,14.1372,1092974.1372
42068,2457947.15022,10.93,2017,7,12,15,36,18.7128,1092978.7128
42070,2457947.15027,14.69,2017,7,12,15,36,23.2524,1092983.2524
42081,2457947.15046,14.57,2017,7,12,15,36,39.816,1092999.816
42082,2457947.15049,13.87,2017,7,12,15,36,42.1344,1093002.1344
42083,2457947.15051,11.18,2017,7,12,15,36,44.424,1093004.424
42085,2457947.15057,14.92,2017,7,12,15,36,48.9528,1093008.9528
42086,2457947.15059,13.75,2017,7,12,15,36,51.2388,1093011.2388
42088,2457947.15065,10.69,2017,7,12,15,36,55.7928,1093015.7928
42099,2457947.15084,15.14,2017,7,12,15,37,12.3852,1093032.3852
42113,2457947.15111,14.47,2017,7,12,15,37,36.0732,1093056.0732
42115,2457947.15116,15.26,2017,7,12,15,37,40.6416,1093060.6416
42116,2457947.15119,10.0,2017,7,12,15,37,42.9384,1093062.9384
42117,2457947.15122,13.04,2017,7,12,15,37,45.2352,1093065.2352
42120,2457947.1513,15.04,2017,7,12,15,37,52.0356,1093072.0356
42133,2457947.15154,15.01,2017,7,12,15,38,13.146,1093093.146
42134,2457947.15157,11.13,2017,7,12,15,38,15.4428,1093095.4428
42145,2457947.15176,15.76,2017,7,12,15,38,31.9524,1093111.9524
42146,2457947.15179,10.18,2017,7,12,15,38,34.2492,1093114.2492
42148,2457947.15184,10.65,2017,7,12,15,38,38.76,1093118.76
42149,2457947.15186,14.51,2017,7,12,15,38,41.046,1093121.046
42150,2457947.15189,15.25,2017,7,12,15,38,43.3104,1093123.3104
42151,2457947.15192,14.29,2017,7,12,15,38,45.6288,1093125.6288
42152,2457947.15194,11.6,2017,7,12,15,38,47.9184,1093127.9184
42154,2457947.152,14.6,2017,7,12,15,38,52.4472,1093132.4472
42168,2457947.15226,14.94,2017,7,12,15,39,14.8572,1093154.8572
42169,2457947.15228,15.13,2017,7,12,15,39,17.1864,1093157.1864
42180,2457947.15247,15.33,2017,7,12,15,39,33.768,1093173.768
42181,2457947.1525,15.07,2017,7,12,15,39,36.0864,1093176.0864
42182,2457947.15253,12.88,2017,7,12,15,39,38.3796,1093178.3796
42183,2457947.15255,13.43,2017,7,12,15,39,40.6584,1093180.6584
42184,2457947.15258,12.24,2017,7,12,15,39,42.9552,1093182.9552
42185,2457947.15261,14.48,2017,7,12,15,39,45.2448,1093185.2448
42186,2457947.15263,14.59,2017,7,12,15,39,47.538,1093187.538
42187,2457947.15266,15.53,2017,7,12,15,39,49.86,1093189.86
42188,2457947.15269,13.49,2017,7,12,15,39,52.1568,1093192.1568
42189,2457947.15271,15.07,2017,7,12,15,39,54.4356,1093194.4356
42192,2457947.15278,14.97,2017,7,12,15,40,0.375599999996,1093200.3756
42193,2457947.15281,14.82,2017,7,12,15,40,2.6724,1093202.6724
42194,2457947.15284,13.22,2017,7,12,15,40,4.99440000001,1093204.9944
42195,2457947.15286,15.3,2017,7,12,15,40,7.29120000001,1093207.2912
42206,2457947.15305,15.3,2017,7,12,15,40,23.8584,1093223.8584
42207,2457947.15308,15.58,2017,7,12,15,40,26.1732,1093226.1732
42218,2457947.15327,15.53,2017,7,12,15,40,42.7476,1093242.7476
42219,2457947.1533,14.67,2017,7,12,15,40,45.0588,1093245.0588
42220,2457947.15333,15.09,2017,7,12,15,40,47.352,1093247.352
42221,2457947.15335,16.34,2017,7,12,15,40,49.6704,1093249.6704
42222,2457947.15338,14.77,2017,7,12,15,40,51.9672,1093251.9672
42223,2457947.15341,15.11,2017,7,12,15,40,54.2424,1093254.2424
42224,2457947.15343,15.32,2017,7,12,15,40,56.5572,1093256.5572
42225,2457947.15346,14.6,2017,7,12,15,40,58.8468,1093258.8468
42226,2457947.15349,14.86,2017,7,12,15,41,1.176,1093261.176
42227,2457947.15351,15.09,2017,7,12,15,41,3.4764,1093263.4764
42238,2457947.1537,15.2,2017,7,12,15,41,20.0616,1093280.0616
42239,2457947.15373,15.4,2017,7,12,15,41,22.38,1093282.38
